,area,year,item_group,area_harvested(ha),laying(1000head),milkanimals(head),prod_popultn,producing_animals/slaughtered(head),production(tonnes),stocks(head),yield(hg/ha),yield/carcass_weight(hg/an),export_quantity,export_value(1000US$),import_quantity,import_value(1000US$),net_export,net_value(1000US$)
473,Ireland,1989,"Roots and Tubers, Total",24700.0,0.0,0.0,0.0,0.0,554000.0,0.0,224291.0,0.0,19158.0,3805.0,83771.0,17056.0,-64613.0,-13251.0
474,Ireland,1989,Sheep and Goat Meat,0.0,0.0,0.0,0.0,2848000.0,63000.0,0.0,0.0,221.0,37143.0,123584.0,109.0,328.0,37034.0,123256.0
475,Ireland,1989,Sheep and Goats,0.0,0.0,0.0,0.0,0.0,0.0,4991200.0,0.0,0.0,132644.0,10533.0,104271.0,5384.0,28373.0,5149.0
476,Ireland,1989,"Skim Milk&Buttermilk,Dry",0.0,0.0,0.0,0.0,0.0,140400.0,0.0,0.0,0.0,128094.0,263685.0,806.0,1902.0,127288.0,261783.0
477,Ireland,1989,Sugar Crops Primary,32100.0,0.0,0.0,0.0,0.0,1451000.0,0.0,452025.0,0.0,48.0,9.0,93.0,7.0,-45.0,2.0
478,Ireland,1989,Vegetables Primary,5153.0,0.0,0.0,0.0,0.0,215900.0,0.0,4267362.0,0.0,24881.0,39284.0,56709.0,34480.0,-31828.0,4804.0
479,Ireland,1990,Crops Primary,331210.0,0.0,0.0,0.0,0.0,3445859.0,0.0,701521.0,0.0,394044.0,95970.0,229422.0,61248.0,164622.0,34722.0
480,Ireland,1990,Crops Processed,0.0,0.0,0.0,0.0,0.0,861321.96,0.0,0.0,0.0,274334.0,88043.0,375552.0,111709.0,-101218.0,-23666.0
481,Ireland,1990,Fruit Primary,2132.0,0.0,0.0,0.0,0.0,22200.0,0.0,406237.0,0.0,1568.0,1495.0,55004.0,41757.0,-53436.0,-40262.0
482,Ireland,1990,Live Animals,0.0,0.0,0.0,0.0,0.0,0.0,7146900.0,0.0,0.0,242940.0,309722.0,40061.0,81853.0,202879.0,227869.0
483,Ireland,1990,Livestock primary,0.0,3186.0,0.0,0.0,0.0,48226.0,0.0,97615.0,0.0,10842.0,19981.0,5988.0,8470.0,4854.0,11511.0
484,Ireland,1990,Livestock processed,0.0,0.0,0.0,0.0,0.0,3784724.0,0.0,0.0,0.0,241534.0,632725.0,31785.0,49725.0,209749.0,583000.0
485,Ireland,1990,"Meat, Total",0.0,0.0,0.0,0.0,4001080.0,764361.0,0.0,0.0,151001.0,158606.0,448396.0,19696.0,57432.0,138910.0,390964.0
486,Ireland,1990,"Milk, Total",0.0,0.0,1342000.0,0.0,0.0,5402400.0,0.0,40256.0,0.0,12816.0,4626.0,60028.0,23880.0,-47212.0,-19254.0
487,Ireland,1990,"Oilcrops, Oil Equivalent",5400.0,0.0,0.0,0.0,0.0,20000.0,0.0,37037.0,0.0,19301.0,10239.0,6385.0,1062.0,12916.0,9177.0
488,Ireland,1990,Poultry Birds,0.0,0.0,0.0,0.0,0.0,0.0,9330.0,0.0,0.0,2476.0,2952.0,5784.0,4272.0,-3308.0,-1320.0
489,Ireland,1990,"Pulses, Total",1556.0,0.0,0.0,0.0,0.0,6800.0,0.0,86745.0,0.0,630.0,4308.0,40222.0,11555.0,-39592.0,-7247.0
490,Ireland,1990,"Roots and Tubers, Total",24300.0,0.0,0.0,0.0,0.0,605000.0,0.0,248971.0,0.0,23315.0,5119.0,55228.0,15690.0,-31913.0,-10571.0
491,Ireland,1990,Sheep and Goat Meat,0.0,0.0,0.0,0.0,3887000.0,86000.0,0.0,0.0,221.0,54554.0,188922.0,178.0,642.0,54376.0,188280.0
492,Ireland,1990,Sheep and Goats,0.0,0.0,0.0,0.0,0.0,0.0,5713900.0,0.0,0.0,243137.0,16236.0,108939.0,4404.0,134198.0,11832.0
493,Ireland,1990,"Skim Milk&Buttermilk,Dry",0.0,0.0,0.0,0.0,0.0,195000.0,0.0,0.0,0.0,90707.0,191651.0,799.0,2252.0,89908.0,189399.0
494,Ireland,1990,Sugar Crops Primary,32300.0,0.0,0.0,0.0,0.0,1480000.0,0.0,458204.0,0.0,236.0,45.0,22.0,26.0,214.0,19.0
495,Ireland,1990,Vegetables Primary,9910.0,0.0,0.0,0.0,0.0,246442.0,0.0,4834539.0,0.0,29934.0,59853.0,55218.0,45094.0,-25284.0,14759.0
496,Ireland,1991,Crops Primary,333236.0,0.0,0.0,0.0,0.0,3374437.0,0.0,660823.0,0.0,323800.0,73629.0,215294.0,60113.0,108506.0,13516.0
497,Ireland,1991,Crops Processed,0.0,0.0,0.0,0.0,0.0,958137.4,0.0,0.0,0.0,277073.0,106119.0,404838.0,132000.0,-127765.0,-25881.0
498,Ireland,1991,Fruit Primary,1990.0,0.0,0.0,0.0,0.0,23300.0,0.0,457030.0,0.0,4319.0,3471.0,63198.0,49717.0,-58879.0,-46246.0
499,Ireland,1991,Live Animals,0.0,0.0,0.0,0.0,0.0,0.0,7420000.0,0.0,0.0,232518.0,201345.0,224761.0,97203.0,7757.0,104142.0
500,Ireland,1991,Livestock primary,0.0,3500.0,0.0,0.0,13017000.0,842055.0,0.0,101893.0,0.0,44023.0,74843.0,9944.0,11839.0,34079.0,63004.0
501,Ireland,1991,Livestock processed,0.0,0.0,0.0,0.0,0.0,3578861.0,0.0,0.0,0.0,327190.0,842259.0,27990.0,58170.0,299200.0,784089.0
502,Ireland,1991,"Meat, Total",0.0,0.0,0.0,0.0,4453873.0,837276.0,0.0,0.0,149751.0,129162.0,390255.0,25647.0,80680.0,103515.0,309575.0
503,Ireland,1991,"Milk, Total",0.0,0.0,1322000.0,0.0,0.0,5281800.0,0.0,39953.0,0.0,12874.0,4836.0,54986.0,19378.0,-42112.0,-14542.0
504,Ireland,1991,"Oilcrops, Oil Equivalent",6200.0,0.0,0.0,0.0,0.0,23000.0,0.0,37097.0,0.0,16240.0,6495.0,244.0,154.0,15996.0,6341.0
505,Ireland,1991,Poultry Birds,0.0,0.0,0.0,0.0,0.0,0.0,11012.0,0.0,0.0,3084.0,2486.0,7161.0,5422.0,-4077.0,-2936.0
506,Ireland,1991,"Pulses, Total",1500.0,0.0,0.0,0.0,0.0,7000.0,0.0,90000.0,0.0,631.0,3864.0,28403.0,10545.0,-27772.0,-6681.0
507,Ireland,1991,"Roots and Tubers, Total",20500.0,0.0,0.0,0.0,0.0,571000.0,0.0,278537.0,0.0,27818.0,6562.0,54819.0,16282.0,-27001.0,-9720.0
508,Ireland,1991,Sheep and Goat Meat,0.0,0.0,0.0,0.0,4215000.0,86300.0,0.0,0.0,205.0,59723.0,210111.0,108.0,378.0,59615.0,209733.0
509,Ireland,1991,Sheep and Goats,0.0,0.0,0.0,0.0,0.0,0.0,5881100.0,0.0,0.0,214224.0,13510.0,130507.0,4082.0,83717.0,9428.0
510,Ireland,1991,"Skim Milk&Buttermilk,Dry",0.0,0.0,0.0,0.0,0.0,183000.0,0.0,0.0,0.0,70706.0,132615.0,2076.0,4911.0,68630.0,127704.0
511,Ireland,1991,Sugar Crops Primary,33300.0,0.0,0.0,0.0,0.0,1409000.0,0.0,423123.0,0.0,378.0,61.0,1476.0,491.0,-1098.0,-430.0
512,Ireland,1991,Vegetables Primary,10811.0,0.0,0.0,0.0,0.0,256600.0,0.0,4692952.0,0.0,25832.0,52044.0,65899.0,53565.0,-40067.0,-1521.0
513,Ireland,1992,Crops Primary,326643.0,0.0,0.0,0.0,0.0,3415476.0,0.0,687814.0,0.0,367627.0,81249.0,141438.0,43932.0,226189.0,37317.0
514,Ireland,1992,Crops Processed,0.0,0.0,0.0,0.0,0.0,988498.54,0.0,0.0,0.0,318615.0,141846.0,469776.0,152272.0,-151161.0,-10426.0
515,Ireland,1992,Fruit Primary,1929.0,0.0,0.0,0.0,0.0,20000.0,0.0,390185.0,0.0,3895.0,3375.0,64029.0,48402.0,-60134.0,-45027.0
516,Ireland,1992,Live Animals,0.0,0.0,0.0,0.0,0.0,0.0,7566000.0,0.0,0.0,348641.0,199471.0,321695.0,112935.0,26946.0,86536.0
517,Ireland,1992,Livestock primary,0.0,3300.0,0.0,0.0,13754000.0,805424.0,0.0,101996.0,0.0,49368.0,86621.0,11847.0,12519.0,37521.0,74102.0
518,Ireland,1992,Livestock processed,0.0,0.0,0.0,0.0,0.0,3582709.0,0.0,0.0,0.0,426134.0,1110791.0,36174.0,73980.0,389960.0,1036811.0
519,Ireland,1992,"Meat, Total",0.0,0.0,0.0,0.0,4748659.0,863800.0,0.0,0.0,148179.0,149515.0,492764.0,22746.0,80715.0,126769.0,412049.0
520,Ireland,1992,"Milk, Total",0.0,0.0,1288000.0,0.0,0.0,5326100.0,0.0,41352.0,0.0,48632.0,16536.0,71927.0,26253.0,-23295.0,-9717.0
521,Ireland,1992,"Oilcrops, Oil Equivalent",5900.0,0.0,0.0,0.0,0.0,18000.0,0.0,30508.0,0.0,8077.0,3003.0,274.0,179.0,7803.0,2824.0
522,Ireland,1992,Poultry Birds,0.0,0.0,0.0,0.0,0.0,0.0,11294.0,0.0,0.0,2981.0,2847.0,9188.0,7446.0,-6207.0,-4599.0
523,Ireland,1992,"Pulses, Total",2465.0,0.0,0.0,0.0,0.0,11718.0,0.0,90872.0,0.0,1205.0,5770.0,47250.0,15282.0,-46045.0,-9512.0
524,Ireland,1992,"Roots and Tubers, Total",22100.0,0.0,0.0,0.0,0.0,638000.0,0.0,288688.0,0.0,16726.0,6164.0,75279.0,18954.0,-58553.0,-12790.0
525,Ireland,1992,Sheep and Goat Meat,0.0,0.0,0.0,0.0,4368000.0,89200.0,0.0,0.0,204.0,61811.0,210332.0,260.0,882.0,61551.0,209450.0
526,Ireland,1992,Sheep and Goats,0.0,0.0,0.0,0.0,0.0,0.0,6000400.0,0.0,0.0,305196.0,18719.0,95437.0,2031.0,209759.0,16688.0
527,Ireland,1992,"Skim Milk&Buttermilk,Dry",0.0,0.0,0.0,0.0,0.0,126000.0,0.0,0.0,0.0,249272.0,564262.0,775.0,2151.0,248497.0,562111.0
528,Ireland,1992,Sugar Crops Primary,31300.0,0.0,0.0,0.0,0.0,1397000.0,0.0,446326.0,0.0,234.0,33.0,2163.0,334.0,-1929.0,-301.0
529,Ireland,1992,Vegetables Primary,14371.0,0.0,0.0,0.0,0.0,260100.0,0.0,5168180.0,0.0,24811.0,51499.0,63289.0,51368.0,-38478.0,131.0
530,Ireland,1993,Crops Primary,312647.0,0.0,0.0,0.0,0.0,2743493.0,0.0,563641.0,0.0,201334.0,37853.0,202489.0,51081.0,-1155.0,-13228.0
531,Ireland,1993,Crops Processed,0.0,0.0,0.0,0.0,0.0,953082.42,0.0,0.0,0.0,273573.0,145564.0,439345.0,114632.0,-165772.0,30932.0
532,Ireland,1993,Fruit Primary,1549.0,0.0,0.0,0.0,0.0,18935.0,0.0,502373.0,0.0,856.0,781.0,52421.0,33972.0,-51565.0,-33191.0
533,Ireland,1993,Live Animals,0.0,0.0,0.0,0.0,0.0,0.0,7733800.0,0.0,0.0,456594.0,215833.0,37120.0,44046.0,419474.0,171787.0
534,Ireland,1993,Livestock primary,0.0,3036.0,0.0,0.0,14041000.0,799143.0,0.0,110866.0,0.0,53610.0,76486.0,8920.0,8368.0,44690.0,68118.0
535,Ireland,1993,Livestock processed,0.0,0.0,0.0,0.0,0.0,3424809.0,0.0,0.0,0.0,331572.0,849758.0,28360.0,67716.0,303212.0,782042.0
536,Ireland,1993,"Meat, Total",0.0,0.0,0.0,0.0,4730226.0,834801.0,0.0,0.0,147822.0,120258.0,356878.0,17122.0,38483.0,103136.0,318395.0
537,Ireland,1993,"Milk, Total",0.0,0.0,1246200.0,0.0,0.0,5267400.0,0.0,42268.0,0.0,52070.0,19746.0,84684.0,32186.0,-32614.0,-12440.0
538,Ireland,1993,"Oilcrops, Oil Equivalent",3400.0,0.0,0.0,0.0,0.0,9000.0,0.0,26471.0,0.0,1123.0,253.0,840.0,192.0,283.0,61.0
539,Ireland,1993,Poultry Birds,0.0,0.0,0.0,0.0,0.0,0.0,11239.0,0.0,0.0,1305.0,3033.0,11353.0,7258.0,-10048.0,-4225.0
540,Ireland,1993,"Pulses, Total",4860.0,0.0,0.0,0.0,0.0,20609.0,0.0,83591.0,0.0,1104.0,4959.0,30451.0,9094.0,-29347.0,-4135.0
541,Ireland,1993,"Roots and Tubers, Total",21600.0,0.0,0.0,0.0,0.0,569000.0,0.0,263426.0,0.0,5863.0,1360.0,50732.0,12085.0,-44869.0,-10725.0
542,Ireland,1993,Sheep and Goat Meat,0.0,0.0,0.0,0.0,4701000.0,95800.0,0.0,0.0,204.0,63941.0,187569.0,84.0,236.0,63857.0,187333.0
543,Ireland,1993,Sheep and Goats,0.0,0.0,0.0,0.0,0.0,0.0,6126800.0,0.0,0.0,135406.0,11210.0,210.0,12.0,135196.0,11198.0
544,Ireland,1993,"Skim Milk&Buttermilk,Dry",0.0,0.0,0.0,0.0,0.0,131600.0,0.0,0.0,0.0,122417.0,261152.0,787.0,2512.0,121630.0,258640.0
545,Ireland,1993,Sugar Crops Primary,32200.0,0.0,0.0,0.0,0.0,1117000.0,0.0,346894.0,0.0,13.0,2.0,1391.0,128.0,-1378.0,-126.0
546,Ireland,1993,Vegetables Primary,16174.0,0.0,0.0,0.0,0.0,260300.0,0.0,5084173.0,0.0,25956.0,58749.0,72938.0,56655.0,-46982.0,2094.0
547,Ireland,1994,Crops Primary,300350.0,0.0,0.0,0.0,0.0,3000505.0,0.0,616863.0,0.0,100719.0,18477.0,297234.0,67792.0,-196515.0,-49315.0
548,Ireland,1994,Crops Processed,0.0,0.0,0.0,0.0,0.0,1036685.94,0.0,0.0,0.0,300064.0,168577.0,336076.0,134383.0,-36012.0,34194.0
549,Ireland,1994,Fruit Primary,1803.0,0.0,0.0,0.0,0.0,23411.0,0.0,533019.0,0.0,574.0,530.0,50982.0,37782.0,-50408.0,-37252.0
550,Ireland,1994,Live Animals,0.0,0.0,0.0,0.0,0.0,0.0,7825900.0,0.0,0.0,451387.0,267301.0,48134.0,52094.0,403253.0,215207.0
551,Ireland,1994,Livestock primary,0.0,3000.0,0.0,0.0,13465000.0,721470.0,0.0,101511.0,0.0,46696.0,78269.0,13248.0,10927.0,33448.0,67342.0
552,Ireland,1994,Livestock processed,0.0,0.0,0.0,0.0,0.0,3409615.0,0.0,0.0,0.0,346342.0,899143.0,36830.0,85581.0,309512.0,813562.0
553,Ireland,1994,"Meat, Total",0.0,0.0,0.0,0.0,4588190.0,763990.0,0.0,0.0,147800.0,113916.0,330177.0,27724.0,62457.0,86192.0,267720.0
554,Ireland,1994,"Milk, Total",0.0,0.0,1248300.0,0.0,0.0,5336500.0,0.0,42750.0,0.0,104389.0,39831.0,75395.0,34204.0,28994.0,5627.0
555,Ireland,1994,"Oilcrops, Oil Equivalent",6400.0,0.0,0.0,0.0,0.0,17000.0,0.0,26563.0,0.0,524.0,155.0,1153.0,584.0,-629.0,-429.0
556,Ireland,1994,Poultry Birds,0.0,0.0,0.0,0.0,0.0,0.0,12511.0,0.0,0.0,1281.0,3313.0,13260.0,7733.0,-11979.0,-4420.0
557,Ireland,1994,"Pulses, Total",4560.0,0.0,0.0,0.0,0.0,20332.0,0.0,86475.0,0.0,813.0,4124.0,28872.0,8304.0,-28059.0,-4180.0
558,Ireland,1994,"Roots and Tubers, Total",21400.0,0.0,0.0,0.0,0.0,642000.0,0.0,300000.0,0.0,7587.0,3240.0,76168.0,22571.0,-68581.0,-19331.0
559,Ireland,1994,Sheep and Goat Meat,0.0,0.0,0.0,0.0,4421000.0,90700.0,0.0,0.0,205.0,65194.0,203590.0,119.0,387.0,65075.0,203203.0
560,Ireland,1994,Sheep and Goats,0.0,0.0,0.0,0.0,0.0,0.0,5982600.0,0.0,0.0,165871.0,10494.0,2838.0,233.0,163033.0,10261.0
561,Ireland,1994,"Skim Milk&Buttermilk,Dry",0.0,0.0,0.0,0.0,0.0,129300.0,0.0,0.0,0.0,80030.0,185163.0,3442.0,9358.0,76588.0,175805.0
562,Ireland,1994,Sugar Crops Primary,35400.0,0.0,0.0,0.0,0.0,1390000.0,0.0,392655.0,0.0,52.0,11.0,1211.0,194.0,-1159.0,-183.0
563,Ireland,1994,Vegetables Primary,18110.0,0.0,0.0,0.0,0.0,268000.0,0.0,5568760.0,0.0,38631.0,66313.0,78669.0,68190.0,-40038.0,-1877.0
564,Ireland,1995,Crops Primary,304551.0,0.0,0.0,0.0,0.0,3343515.0,0.0,681462.0,0.0,53210.0,10676.0,350525.0,81616.0,-297315.0,-70940.0
565,Ireland,1995,Crops Processed,0.0,0.0,0.0,0.0,0.0,1163732.16,0.0,0.0,0.0,340883.0,213150.0,431203.0,158483.0,-90320.0,54667.0
566,Ireland,1995,Fruit Primary,1842.0,0.0,0.0,0.0,0.0,24997.0,0.0,609381.0,0.0,1063.0,1305.0,49725.0,40235.0,-48662.0,-38930.0
567,Ireland,1995,Live Animals,0.0,0.0,0.0,0.0,0.0,0.0,7917200.0,0.0,0.0,385503.0,251159.0,30105.0,75906.0,355398.0,175253.0
568,Ireland,1995,Livestock primary,0.0,3228.0,0.0,0.0,13330000.0,735412.0,0.0,95582.0,0.0,44145.0,86430.0,15615.0,11342.0,28530.0,75088.0
569,Ireland,1995,Livestock processed,0.0,0.0,0.0,0.0,0.0,3664523.0,0.0,0.0,0.0,396751.0,1117954.0,42357.0,105724.0,354394.0,1012230.0
570,Ireland,1995,"Meat, Total",0.0,0.0,0.0,0.0,4584058.0,793240.0,0.0,0.0,135466.0,107447.0,329796.0,30442.0,77879.0,77005.0,251917.0
571,Ireland,1995,"Milk, Total",0.0,0.0,1233000.0,0.0,0.0,5346800.0,0.0,43364.0,0.0,108392.0,49857.0,165353.0,70660.0,-56961.0,-20803.0
572,Ireland,1995,"Oilcrops, Oil Equivalent",4100.0,0.0,0.0,0.0,0.0,13000.0,0.0,31707.0,0.0,6722.0,1857.0,466.0,351.0,6256.0,1506.0
573,Ireland,1995,Poultry Birds,0.0,0.0,0.0,0.0,0.0,0.0,13632.0,0.0,0.0,1511.0,3926.0,17661.0,10595.0,-16150.0,-6669.0
574,Ireland,1995,"Pulses, Total",4638.0,0.0,0.0,0.0,0.0,20866.0,0.0,87161.0,0.0,778.0,3220.0,23374.0,8786.0,-22596.0,-5566.0
575,Ireland,1995,"Roots and Tubers, Total",22400.0,0.0,0.0,0.0,0.0,618000.0,0.0,275893.0,0.0,33737.0,10129.0,30501.0,15340.0,3236.0,-5211.0
576,Ireland,1995,Sheep and Goat Meat,0.0,0.0,0.0,0.0,4298000.0,87600.0,0.0,0.0,204.0,48478.0,151851.0,392.0,1103.0,48086.0,150748.0
577,Ireland,1995,Sheep and Goats,0.0,0.0,0.0,0.0,0.0,0.0,5755300.0,0.0,0.0,140255.0,10071.0,18.0,0.0,140237.0,10071.0
578,Ireland,1995,"Skim Milk&Buttermilk,Dry",0.0,0.0,0.0,0.0,0.0,114800.0,0.0,0.0,0.0,145892.0,382391.0,1964.0,5706.0,143928.0,376685.0
579,Ireland,1995,Sugar Crops Primary,35100.0,0.0,0.0,0.0,0.0,1547000.0,0.0,440741.0,0.0,19.0,7.0,1038.0,177.0,-1019.0,-170.0
580,Ireland,1995,Vegetables Primary,9876.0,0.0,0.0,0.0,0.0,236094.0,0.0,5854717.0,0.0,31364.0,79717.0,81748.0,77024.0,-50384.0,2693.0
581,Ireland,1996,Crops Primary,320552.0,0.0,0.0,0.0,0.0,3618123.0,0.0,717203.0,0.0,80480.0,17641.0,281793.0,64485.0,-201313.0,-46844.0
582,Ireland,1996,Crops Processed,0.0,0.0,0.0,0.0,0.0,1423328.58,0.0,0.0,0.0,369287.0,240238.0,429920.0,158530.0,-60633.0,81708.0
583,Ireland,1996,Fruit Primary,1856.0,0.0,0.0,0.0,0.0,25485.0,0.0,618231.0,0.0,493.0,660.0,50429.0,47627.0,-49936.0,-46967.0
584,Ireland,1996,Live Animals,0.0,0.0,0.0,0.0,0.0,0.0,8070400.0,0.0,0.0,417195.0,207960.0,21314.0,77452.0,395881.0,130508.0
585,Ireland,1996,Livestock primary,0.0,2873.0,0.0,0.0,13520000.0,856617.0,0.0,127965.0,0.0,50199.0,95274.0,15345.0,15006.0,34854.0,80268.0
586,Ireland,1996,Livestock processed,0.0,0.0,0.0,0.0,0.0,3464116.0,0.0,0.0,0.0,381115.0,1005612.0,47451.0,122896.0,333664.0,882716.0
587,Ireland,1996,"Meat, Total",0.0,0.0,0.0,0.0,4648276.0,854940.0,0.0,0.0,143803.0,96170.0,281524.0,20743.0,59674.0,75427.0,221850.0
588,Ireland,1996,"Milk, Total",0.0,0.0,1220800.0,0.0,0.0,5297100.0,0.0,43390.0,0.0,118402.0,37377.0,143193.0,67824.0,-24791.0,-30447.0
589,Ireland,1996,"Oilcrops, Oil Equivalent",3500.0,0.0,0.0,0.0,0.0,10000.0,0.0,28571.0,0.0,4908.0,1397.0,5959.0,1722.0,-1051.0,-325.0
590,Ireland,1996,Poultry Birds,0.0,0.0,0.0,0.0,0.0,0.0,12927.0,0.0,0.0,1267.0,3373.0,23490.0,11883.0,-22223.0,-8510.0
591,Ireland,1996,"Pulses, Total",4916.0,0.0,0.0,0.0,0.0,22206.0,0.0,88759.0,0.0,627.0,3961.0,27541.0,10079.0,-26914.0,-6118.0
592,Ireland,1996,"Roots and Tubers, Total",24300.0,0.0,0.0,0.0,0.0,733000.0,0.0,301646.0,0.0,9959.0,5181.0,36172.0,15068.0,-26213.0,-9887.0
593,Ireland,1996,Sheep and Goat Meat,0.0,0.0,0.0,0.0,4367200.0,88500.0,0.0,0.0,203.0,58292.0,219048.0,803.0,2366.0,57489.0,216682.0
594,Ireland,1996,Sheep and Goats,0.0,0.0,0.0,0.0,0.0,0.0,5558300.0,0.0,0.0,121312.0,10472.0,2.0,0.0,121310.0,10472.0
595,Ireland,1996,"Skim Milk&Buttermilk,Dry",0.0,0.0,0.0,0.0,0.0,119000.0,0.0,0.0,0.0,58676.0,145551.0,1315.0,3994.0,57361.0,141557.0
596,Ireland,1996,Sugar Crops Primary,32300.0,0.0,0.0,0.0,0.0,1475600.0,0.0,456842.0,0.0,698.0,29.0,214.0,39.0,484.0,-10.0
597,Ireland,1996,Vegetables Primary,10686.0,0.0,0.0,0.0,0.0,235085.0,0.0,6082386.0,0.0,35067.0,94799.0,87172.0,89657.0,-52105.0,5142.0
598,Ireland,1997,Crops Primary,336852.0,0.0,0.0,0.0,0.0,3592731.0,0.0,742449.0,0.0,271463.0,44167.0,289700.0,58411.0,-18237.0,-14244.0
599,Ireland,1997,Crops Processed,0.0,0.0,0.0,0.0,0.0,1529417.8,0.0,0.0,0.0,366367.0,250864.0,453982.0,154450.0,-87615.0,96414.0
600,Ireland,1997,Fruit Primary,1706.0,0.0,0.0,0.0,0.0,22352.0,0.0,545608.0,0.0,753.0,1077.0,48388.0,42677.0,-47635.0,-41600.0
601,Ireland,1997,Live Animals,0.0,0.0,0.0,0.0,0.0,0.0,8404400.0,0.0,0.0,266163.0,158055.0,13701.0,153339.0,252462.0,4716.0
602,Ireland,1997,Livestock primary,0.0,2903.0,0.0,0.0,13499200.0,826660.0,0.0,119914.0,0.0,51166.0,76582.0,11886.0,14586.0,39280.0,61996.0
603,Ireland,1997,Livestock processed,0.0,0.0,0.0,0.0,0.0,3407050.0,0.0,0.0,0.0,400752.0,981661.0,53283.0,115646.0,347469.0,866015.0
604,Ireland,1997,"Meat, Total",0.0,0.0,0.0,0.0,4942782.0,900590.0,0.0,0.0,150254.0,112875.0,291607.0,13777.0,45779.0,99098.0,245828.0
605,Ireland,1997,"Milk, Total",0.0,0.0,1215600.0,0.0,0.0,5256300.0,0.0,43240.0,0.0,99223.0,40619.0,189594.0,72807.0,-90371.0,-32188.0
606,Ireland,1997,"Oilcrops, Oil Equivalent",4400.0,0.0,0.0,0.0,0.0,12000.0,0.0,27273.0,0.0,2079.0,566.0,1537.0,544.0,542.0,22.0
607,Ireland,1997,Poultry Birds,0.0,0.0,0.0,0.0,0.0,0.0,13345.0,0.0,0.0,1206.0,3600.0,19273.0,8770.0,-18067.0,-5170.0
608,Ireland,1997,"Pulses, Total",4841.0,0.0,0.0,0.0,0.0,21847.0,0.0,88426.0,0.0,477.0,2678.0,57794.0,14123.0,-57317.0,-11445.0
609,Ireland,1997,"Roots and Tubers, Total",18200.0,0.0,0.0,0.0,0.0,472000.0,0.0,259341.0,0.0,9255.0,3650.0,37117.0,11136.0,-27862.0,-7486.0
610,Ireland,1997,Sheep and Goat Meat,0.0,0.0,0.0,0.0,3768000.0,75500.0,0.0,0.0,200.0,45460.0,174231.0,1157.0,3638.0,44303.0,170593.0
611,Ireland,1997,Sheep and Goats,0.0,0.0,0.0,0.0,0.0,0.0,5357100.0,0.0,0.0,108561.0,9249.0,62.0,14.0,108499.0,9235.0
612,Ireland,1997,"Skim Milk&Buttermilk,Dry",0.0,0.0,0.0,0.0,0.0,101600.0,0.0,0.0,0.0,96350.0,211739.0,3444.0,8479.0,92906.0,203260.0
613,Ireland,1997,Sugar Crops Primary,32300.0,0.0,0.0,0.0,0.0,1648200.0,0.0,510279.0,0.0,163.0,6.0,487.0,631.0,-324.0,-625.0
614,Ireland,1997,Vegetables Primary,10194.0,0.0,0.0,0.0,0.0,224569.0,0.0,6468062.0,0.0,30653.0,86168.0,79714.0,72926.0,-49061.0,13242.0
615,Ireland,1998,Crops Primary,327053.0,0.0,0.0,0.0,0.0,3505539.0,0.0,730270.0,0.0,275811.0,35006.0,442516.0,75240.0,-166705.0,-40234.0
616,Ireland,1998,Crops Processed,0.0,0.0,0.0,0.0,0.0,1590733.14,0.0,0.0,0.0,316562.0,229917.0,460450.0,146615.0,-143888.0,83302.0
617,Ireland,1998,Fruit Primary,1523.0,0.0,0.0,0.0,0.0,19373.0,0.0,513623.0,0.0,865.0,989.0,46932.0,40530.0,-46067.0,-39541.0
618,Ireland,1998,Live Animals,0.0,0.0,0.0,0.0,0.0,0.0,8678900.0,0.0,0.0,380237.0,168313.0,11979.0,125154.0,368258.0,43159.0
619,Ireland,1998,Livestock primary,0.0,2700.0,0.0,0.0,14953200.0,812131.0,0.0,123921.0,0.0,54061.0,71081.0,10628.0,11551.0,43433.0,59530.0
620,Ireland,1998,Livestock processed,0.0,0.0,0.0,0.0,0.0,3523112.0,0.0,0.0,0.0,390618.0,958095.0,48378.0,114488.0,342240.0,843607.0
621,Ireland,1998,"Meat, Total",0.0,0.0,0.0,0.0,5389597.0,952040.0,0.0,0.0,146808.0,127318.0,295872.0,22717.0,58870.0,104601.0,237002.0
622,Ireland,1998,"Milk, Total",0.0,0.0,1201400.0,0.0,0.0,5091200.0,0.0,42377.0,0.0,131662.0,49172.0,265333.0,91171.0,-133671.0,-41999.0
623,Ireland,1998,"Oilcrops, Oil Equivalent",5600.0,0.0,0.0,0.0,0.0,17000.0,0.0,30357.0,0.0,2884.0,737.0,955.0,331.0,1929.0,406.0
624,Ireland,1998,Poultry Birds,0.0,0.0,0.0,0.0,0.0,0.0,13051.0,0.0,0.0,1472.0,3914.0,4748.0,5818.0,-3276.0,-1904.0
625,Ireland,1998,"Pulses, Total",7300.0,0.0,0.0,0.0,0.0,32400.0,0.0,86538.0,0.0,921.0,2474.0,18337.0,8351.0,-17416.0,-5877.0
626,Ireland,1998,"Roots and Tubers, Total",18500.0,0.0,0.0,0.0,0.0,482000.0,0.0,260541.0,0.0,5918.0,2465.0,64295.0,20816.0,-58377.0,-18351.0
627,Ireland,1998,Sheep and Goat Meat,0.0,0.0,0.0,0.0,4325000.0,86700.0,0.0,0.0,200.0,47618.0,154553.0,1510.0,4510.0,46108.0,150043.0
